2026-05-25 17:15:10 | INFO     | pages.population_clock_page    | Opening World Population Clock page.
2026-05-25 17:15:33 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:33 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,850'
2026-05-25 17:15:34 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:34 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:34 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,852'
2026-05-25 17:15:35 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:35 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:35 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,854'
2026-05-25 17:15:36 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:36 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:36 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,857'
2026-05-25 17:15:37 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:37 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:37 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,859'
2026-05-25 17:15:38 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:38 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:38 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,861'
2026-05-25 17:15:39 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:39 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:39 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,864'
2026-05-25 17:15:40 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:40 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:40 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,866'
2026-05-25 17:15:41 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:41 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:41 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,868'
2026-05-25 17:15:42 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:42 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:42 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,871'
2026-05-25 17:15:43 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:43 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:43 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,873'
2026-05-25 17:15:44 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:44 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:44 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,875'
2026-05-25 17:15:45 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:45 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:45 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,878'
2026-05-25 17:15:46 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:46 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:46 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,880'
2026-05-25 17:15:47 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:47 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:47 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,882'
2026-05-25 17:15:48 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:48 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:49 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,885'
2026-05-25 17:15:50 | DEBUG    | pages.population_clock_page    | Waiting for VISIBLE element: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:50 | DEBUG    | pages.population_clock_page    | Element visible: ('xpath', "//div[contains(@class,'counter-ticker')]")
2026-05-25 17:15:50 | DEBUG    | pages.population_clock_page    | Population count: '8,251,522,887'
